instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_str,temp_scaled,atemp_scaled,hum_scaled,windspeed_scaled
6913,2011-10-20,4,0,10,15,0,4,1,Cloudy,0.48,0.4697,0.51,0.4478,22,138,160,Winter,1.170731707317073,0.9394,0.51,0.6683582089552238
6914,2011-10-20,4,0,10,16,0,4,1,Cloudy,0.48,0.4697,0.51,0.4478,31,203,234,Winter,1.170731707317073,0.9394,0.51,0.6683582089552238
6915,2011-10-20,4,0,10,17,0,4,1,Cloudy,0.48,0.4697,0.48,0.3881,56,438,494,Winter,1.170731707317073,0.9394,0.48,0.5792537313432835
6916,2011-10-20,4,0,10,18,0,4,1,Cloudy,0.46,0.4545,0.51,0.2985,39,430,469,Winter,1.1219512195121952,0.909,0.51,0.4455223880597015
6917,2011-10-20,4,0,10,19,0,4,1,Sunny,0.46,0.4545,0.51,0.3582,20,278,298,Winter,1.1219512195121952,0.909,0.51,0.5346268656716419
6918,2011-10-20,4,0,10,20,0,4,1,Cloudy,0.46,0.4545,0.51,0.3284,34,207,241,Winter,1.1219512195121952,0.909,0.51,0.49014925373134327
6919,2011-10-20,4,0,10,21,0,4,1,Sunny,0.44,0.4394,0.51,0.2985,16,149,165,Winter,1.0731707317073171,0.8788,0.51,0.4455223880597015
6920,2011-10-20,4,0,10,22,0,4,1,Sunny,0.44,0.4394,0.51,0.3284,22,106,128,Winter,1.0731707317073171,0.8788,0.51,0.49014925373134327
6921,2011-10-20,4,0,10,23,0,4,1,Sunny,0.42,0.4242,0.58,0.2537,7,83,90,Winter,1.024390243902439,0.8484,0.58,0.37865671641791043
6922,2011-10-21,4,0,10,0,0,5,1,Sunny,0.4,0.4091,0.62,0.2537,8,42,50,Winter,0.975609756097561,0.8182,0.62,0.37865671641791043
6923,2011-10-21,4,0,10,1,0,5,1,Sunny,0.4,0.4091,0.62,0.2239,7,19,26,Winter,0.975609756097561,0.8182,0.62,0.3341791044776119
6924,2011-10-21,4,0,10,2,0,5,1,Sunny,0.38,0.3939,0.66,0.1642,6,12,18,Winter,0.9268292682926829,0.7878,0.66,0.24507462686567164
6925,2011-10-21,4,0,10,3,0,5,1,Sunny,0.36,0.3485,0.71,0.1343,0,7,7,Winter,0.8780487804878048,0.697,0.71,0.20044776119402985
6926,2011-10-21,4,0,10,4,0,5,1,Sunny,0.36,0.3485,0.71,0.1642,0,6,6,Winter,0.8780487804878048,0.697,0.71,0.24507462686567164
6927,2011-10-21,4,0,10,5,0,5,1,Sunny,0.34,0.3333,0.76,0.194,0,31,31,Winter,0.8292682926829269,0.6666,0.76,0.2895522388059702
6928,2011-10-21,4,0,10,6,0,5,1,Sunny,0.36,0.3485,0.71,0.1642,7,78,85,Winter,0.8780487804878048,0.697,0.71,0.24507462686567164
6929,2011-10-21,4,0,10,7,0,5,1,Sunny,0.36,0.3485,0.71,0.1642,5,228,233,Winter,0.8780487804878048,0.697,0.71,0.24507462686567164
6930,2011-10-21,4,0,10,8,0,5,1,Sunny,0.4,0.4091,0.62,0.194,16,386,402,Winter,0.975609756097561,0.8182,0.62,0.2895522388059702
6931,2011-10-21,4,0,10,9,0,5,1,Cloudy,0.42,0.4242,0.58,0.1343,33,189,222,Winter,1.024390243902439,0.8484,0.58,0.20044776119402985
6932,2011-10-21,4,0,10,10,0,5,1,Sunny,0.46,0.4545,0.51,0.1642,32,106,138,Winter,1.1219512195121952,0.909,0.51,0.24507462686567164
6933,2011-10-21,4,0,10,11,0,5,1,Sunny,0.5,0.4848,0.45,0.2239,39,135,174,Winter,1.2195121951219512,0.9696,0.45000000000000007,0.3341791044776119
6934,2011-10-21,4,0,10,12,0,5,1,Sunny,0.5,0.4848,0.45,0.2985,47,193,240,Winter,1.2195121951219512,0.9696,0.45000000000000007,0.4455223880597015
6935,2011-10-21,4,0,10,13,0,5,1,Sunny,0.48,0.4697,0.48,0.3284,43,163,206,Winter,1.170731707317073,0.9394,0.48,0.49014925373134327
6936,2011-10-21,4,0,10,14,0,5,1,Sunny,0.52,0.5,0.42,0.2985,67,131,198,Winter,1.2682926829268293,1.0,0.42,0.4455223880597015
6937,2011-10-21,4,0,10,15,0,5,1,Sunny,0.5,0.4848,0.45,0.2836,57,178,235,Winter,1.2195121951219512,0.9696,0.45000000000000007,0.42328358208955225
6938,2011-10-21,4,0,10,16,0,5,1,Sunny,0.5,0.4848,0.45,0.2537,60,242,302,Winter,1.2195121951219512,0.9696,0.45000000000000007,0.37865671641791043
6939,2011-10-21,4,0,10,17,0,5,1,Cloudy,0.46,0.4545,0.51,0.2537,79,445,524,Winter,1.1219512195121952,0.909,0.51,0.37865671641791043
6940,2011-10-21,4,0,10,18,0,5,1,Cloudy,0.44,0.4394,0.54,0.2537,43,354,397,Winter,1.0731707317073171,0.8788,0.54,0.37865671641791043
6941,2011-10-21,4,0,10,19,0,5,1,Cloudy,0.44,0.4394,0.54,0.3881,25,228,253,Winter,1.0731707317073171,0.8788,0.54,0.5792537313432835
6942,2011-10-21,4,0,10,20,0,5,1,Cloudy,0.44,0.4394,0.54,0.2239,29,155,184,Winter,1.0731707317073171,0.8788,0.54,0.3341791044776119
6943,2011-10-21,4,0,10,21,0,5,1,Sunny,0.42,0.4242,0.58,0.1642,31,112,143,Winter,1.024390243902439,0.8484,0.58,0.24507462686567164
6944,2011-10-21,4,0,10,22,0,5,1,Sunny,0.42,0.4242,0.54,0.1642,24,89,113,Winter,1.024390243902439,0.8484,0.54,0.24507462686567164
6945,2011-10-21,4,0,10,23,0,5,1,Sunny,0.4,0.4091,0.62,0.2239,18,99,117,Winter,0.975609756097561,0.8182,0.62,0.3341791044776119
6946,2011-10-22,4,0,10,0,0,6,0,Sunny,0.4,0.4091,0.62,0.194,16,80,96,Winter,0.975609756097561,0.8182,0.62,0.2895522388059702
6947,2011-10-22,4,0,10,1,0,6,0,Sunny,0.4,0.4091,0.62,0.194,20,50,70,Winter,0.975609756097561,0.8182,0.62,0.2895522388059702
6948,2011-10-22,4,0,10,2,0,6,0,Sunny,0.4,0.4091,0.62,0.2537,6,25,31,Winter,0.975609756097561,0.8182,0.62,0.37865671641791043
6949,2011-10-22,4,0,10,3,0,6,0,Sunny,0.4,0.4091,0.62,0.1343,1,19,20,Winter,0.975609756097561,0.8182,0.62,0.20044776119402985
6950,2011-10-22,4,0,10,4,0,6,0,Sunny,0.38,0.3939,0.66,0.0896,4,4,8,Winter,0.9268292682926829,0.7878,0.66,0.1337313432835821
6951,2011-10-22,4,0,10,5,0,6,0,Sunny,0.38,0.3939,0.66,0.0,1,7,8,Winter,0.9268292682926829,0.7878,0.66,0.0
6952,2011-10-22,4,0,10,6,0,6,0,Sunny,0.36,0.3788,0.71,0.0,1,17,18,Winter,0.8780487804878048,0.7576,0.71,0.0
6953,2011-10-22,4,0,10,7,0,6,0,Sunny,0.36,0.3636,0.76,0.1045,8,49,57,Winter,0.8780487804878048,0.7272,0.76,0.15597014925373134
6954,2011-10-22,4,0,10,8,0,6,0,Sunny,0.4,0.4091,0.71,0.0,26,88,114,Winter,0.975609756097561,0.8182,0.71,0.0
6955,2011-10-22,4,0,10,9,0,6,0,Sunny,0.42,0.4242,0.67,0.0896,47,122,169,Winter,1.024390243902439,0.8484,0.67,0.1337313432835821
6956,2011-10-22,4,0,10,10,0,6,0,Cloudy,0.44,0.4394,0.62,0.1045,87,149,236,Winter,1.0731707317073171,0.8788,0.62,0.15597014925373134
6957,2011-10-22,4,0,10,11,0,6,0,Cloudy,0.44,0.4394,0.62,0.1045,110,172,282,Winter,1.0731707317073171,0.8788,0.62,0.15597014925373134
6958,2011-10-22,4,0,10,12,0,6,0,Sunny,0.46,0.4545,0.55,0.0896,132,211,343,Winter,1.1219512195121952,0.909,0.55,0.1337313432835821
6959,2011-10-22,4,0,10,13,0,6,0,Sunny,0.5,0.4848,0.45,0.0,136,186,322,Winter,1.2195121951219512,0.9696,0.45000000000000007,0.0
6960,2011-10-22,4,0,10,14,0,6,0,Cloudy,0.48,0.4697,0.48,0.2239,133,177,310,Winter,1.170731707317073,0.9394,0.48,0.3341791044776119
6961,2011-10-22,4,0,10,15,0,6,0,Sunny,0.48,0.4697,0.51,0.2239,159,223,382,Winter,1.170731707317073,0.9394,0.51,0.3341791044776119
6962,2011-10-22,4,0,10,16,0,6,0,Sunny,0.5,0.4848,0.45,0.194,169,190,359,Winter,1.2195121951219512,0.9696,0.45000000000000007,0.2895522388059702
6963,2011-10-22,4,0,10,17,0,6,0,Sunny,0.46,0.4545,0.55,0.1343,143,217,360,Winter,1.1219512195121952,0.909,0.55,0.20044776119402985
6964,2011-10-22,4,0,10,18,0,6,0,Sunny,0.44,0.4394,0.54,0.0896,111,224,335,Winter,1.0731707317073171,0.8788,0.54,0.1337313432835821
6965,2011-10-22,4,0,10,19,0,6,0,Sunny,0.44,0.4394,0.67,0.0,47,173,220,Winter,1.0731707317073171,0.8788,0.67,0.0
6966,2011-10-22,4,0,10,20,0,6,0,Sunny,0.42,0.4242,0.67,0.0,48,111,159,Winter,1.024390243902439,0.8484,0.67,0.0
6967,2011-10-22,4,0,10,21,0,6,0,Sunny,0.4,0.4091,0.76,0.0,37,120,157,Winter,0.975609756097561,0.8182,0.76,0.0
6968,2011-10-22,4,0,10,22,0,6,0,Sunny,0.4,0.4091,0.76,0.0,30,114,144,Winter,0.975609756097561,0.8182,0.76,0.0
6969,2011-10-22,4,0,10,23,0,6,0,Sunny,0.38,0.3939,0.82,0.0,27,81,108,Winter,0.9268292682926829,0.7878,0.8199999999999998,0.0
6970,2011-10-23,4,0,10,0,0,0,0,Sunny,0.36,0.3788,0.87,0.0,24,64,88,Winter,0.8780487804878048,0.7576,0.8699999999999999,0.0
6971,2011-10-23,4,0,10,1,0,0,0,Sunny,0.36,0.3788,0.87,0.0,11,60,71,Winter,0.8780487804878048,0.7576,0.8699999999999999,0.0
6972,2011-10-23,4,0,10,2,0,0,0,Sunny,0.34,0.3485,0.87,0.0896,10,40,50,Winter,0.8292682926829269,0.697,0.8699999999999999,0.1337313432835821
6973,2011-10-23,4,0,10,3,0,0,0,Sunny,0.34,0.3636,0.87,0.0,15,31,46,Winter,0.8292682926829269,0.7272,0.8699999999999999,0.0
6974,2011-10-23,4,0,10,4,0,0,0,Sunny,0.34,0.3636,0.87,0.0,5,1,6,Winter,0.8292682926829269,0.7272,0.8699999999999999,0.0
6975,2011-10-23,4,0,10,5,0,0,0,Sunny,0.32,0.3485,0.87,0.0,1,2,3,Winter,0.7804878048780488,0.697,0.8699999999999999,0.0
6976,2011-10-23,4,0,10,6,0,0,0,Sunny,0.32,0.3333,0.87,0.1045,0,12,12,Winter,0.7804878048780488,0.6666,0.8699999999999999,0.15597014925373134
6977,2011-10-23,4,0,10,7,0,0,0,Sunny,0.34,0.3485,0.87,0.0896,3,18,21,Winter,0.8292682926829269,0.697,0.8699999999999999,0.1337313432835821
6978,2011-10-23,4,0,10,8,0,0,0,Sunny,0.36,0.3485,0.87,0.1343,32,56,88,Winter,0.8780487804878048,0.697,0.8699999999999999,0.20044776119402985
6979,2011-10-23,4,0,10,9,0,0,0,Sunny,0.4,0.4091,0.76,0.0,48,95,143,Winter,0.975609756097561,0.8182,0.76,0.0
6980,2011-10-23,4,0,10,10,0,0,0,Sunny,0.42,0.4242,0.71,0.0896,104,185,289,Winter,1.024390243902439,0.8484,0.71,0.1337313432835821
6981,2011-10-23,4,0,10,11,0,0,0,Sunny,0.46,0.4545,0.72,0.1642,131,202,333,Winter,1.1219512195121952,0.909,0.72,0.24507462686567164
6982,2011-10-23,4,0,10,12,0,0,0,Sunny,0.5,0.4848,0.59,0.2537,164,249,413,Winter,1.2195121951219512,0.9696,0.59,0.37865671641791043
6983,2011-10-23,4,0,10,13,0,0,0,Sunny,0.52,0.5,0.55,0.194,160,255,415,Winter,1.2682926829268293,1.0,0.55,0.2895522388059702
6984,2011-10-23,4,0,10,14,0,0,0,Sunny,0.52,0.5,0.55,0.2239,192,216,408,Winter,1.2682926829268293,1.0,0.55,0.3341791044776119
6985,2011-10-23,4,0,10,15,0,0,0,Sunny,0.52,0.5,0.52,0.1642,171,216,387,Winter,1.2682926829268293,1.0,0.52,0.24507462686567164
6986,2011-10-23,4,0,10,16,0,0,0,Sunny,0.52,0.5,0.55,0.194,188,217,405,Winter,1.2682926829268293,1.0,0.55,0.2895522388059702
6987,2011-10-23,4,0,10,17,0,0,0,Sunny,0.5,0.4848,0.63,0.1343,120,220,340,Winter,1.2195121951219512,0.9696,0.63,0.20044776119402985
6988,2011-10-23,4,0,10,18,0,0,0,Sunny,0.5,0.4848,0.63,0.1045,88,196,284,Winter,1.2195121951219512,0.9696,0.63,0.15597014925373134
6989,2011-10-23,4,0,10,19,0,0,0,Sunny,0.46,0.4545,0.77,0.0,53,140,193,Winter,1.1219512195121952,0.909,0.77,0.0
6990,2011-10-23,4,0,10,20,0,0,0,Sunny,0.44,0.4394,0.72,0.0896,32,112,144,Winter,1.0731707317073171,0.8788,0.72,0.1337313432835821
6991,2011-10-23,4,0,10,21,0,0,0,Sunny,0.44,0.4394,0.72,0.0896,24,75,99,Winter,1.0731707317073171,0.8788,0.72,0.1337313432835821
6992,2011-10-23,4,0,10,22,0,0,0,Sunny,0.42,0.4242,0.77,0.1045,25,69,94,Winter,1.024390243902439,0.8484,0.77,0.15597014925373134
6993,2011-10-23,4,0,10,23,0,0,0,Sunny,0.42,0.4242,0.77,0.1642,18,31,49,Winter,1.024390243902439,0.8484,0.77,0.24507462686567164
6994,2011-10-24,4,0,10,0,0,1,1,Sunny,0.42,0.4242,0.77,0.0,6,26,32,Winter,1.024390243902439,0.8484,0.77,0.0
6995,2011-10-24,4,0,10,1,0,1,1,Sunny,0.4,0.4091,0.82,0.1343,7,8,15,Winter,0.975609756097561,0.8182,0.8199999999999998,0.20044776119402985
6996,2011-10-24,4,0,10,2,0,1,1,Sunny,0.4,0.4091,0.87,0.1045,1,6,7,Winter,0.975609756097561,0.8182,0.8699999999999999,0.15597014925373134
6997,2011-10-24,4,0,10,3,0,1,1,Sunny,0.4,0.4091,0.82,0.0896,1,3,4,Winter,0.975609756097561,0.8182,0.8199999999999998,0.1337313432835821
6998,2011-10-24,4,0,10,4,0,1,1,Sunny,0.4,0.4091,0.82,0.0,1,5,6,Winter,0.975609756097561,0.8182,0.8199999999999998,0.0
6999,2011-10-24,4,0,10,5,0,1,1,Sunny,0.38,0.3939,0.87,0.0,2,19,21,Winter,0.9268292682926829,0.7878,0.8699999999999999,0.0
7000,2011-10-24,4,0,10,6,0,1,1,Sunny,0.4,0.4091,0.87,0.1045,3,83,86,Winter,0.975609756097561,0.8182,0.8699999999999999,0.15597014925373134
7001,2011-10-24,4,0,10,7,0,1,1,Cloudy,0.38,0.3939,0.94,0.1045,11,274,285,Winter,0.9268292682926829,0.7878,0.9399999999999998,0.15597014925373134
7002,2011-10-24,4,0,10,8,0,1,1,Cloudy,0.42,0.4242,0.88,0.1642,20,378,398,Winter,1.024390243902439,0.8484,0.88,0.24507462686567164
7003,2011-10-24,4,0,10,9,0,1,1,Cloudy,0.44,0.4394,0.82,0.1642,29,166,195,Winter,1.0731707317073171,0.8788,0.8199999999999998,0.24507462686567164
7004,2011-10-24,4,0,10,10,0,1,1,Cloudy,0.46,0.4545,0.82,0.2537,47,82,129,Winter,1.1219512195121952,0.909,0.8199999999999998,0.37865671641791043
7005,2011-10-24,4,0,10,11,0,1,1,Cloudy,0.5,0.4848,0.72,0.1642,59,109,168,Winter,1.2195121951219512,0.9696,0.72,0.24507462686567164
7006,2011-10-24,4,0,10,12,0,1,1,Cloudy,0.52,0.5,0.68,0.1045,64,156,220,Winter,1.2682926829268293,1.0,0.68,0.15597014925373134
7007,2011-10-24,4,0,10,13,0,1,1,Cloudy,0.54,0.5152,0.64,0.2239,60,138,198,Winter,1.3170731707317074,1.0304,0.64,0.3341791044776119
7008,2011-10-24,4,0,10,14,0,1,1,Cloudy,0.54,0.5152,0.64,0.194,63,143,206,Winter,1.3170731707317074,1.0304,0.64,0.2895522388059702
7009,2011-10-24,4,0,10,15,0,1,1,Sunny,0.56,0.5303,0.6,0.1642,52,125,177,Winter,1.3658536585365855,1.0606,0.6,0.24507462686567164
7010,2011-10-24,4,0,10,16,0,1,1,Sunny,0.54,0.5152,0.64,0.194,68,242,310,Winter,1.3170731707317074,1.0304,0.64,0.2895522388059702
7011,2011-10-24,4,0,10,17,0,1,1,Sunny,0.52,0.5,0.68,0.1343,87,527,614,Winter,1.2682926829268293,1.0,0.68,0.20044776119402985
7012,2011-10-24,4,0,10,18,0,1,1,Sunny,0.54,0.5152,0.6,0.0896,58,428,486,Winter,1.3170731707317074,1.0304,0.6,0.1337313432835821
7013,2011-10-24,4,0,10,19,0,1,1,Rainy,0.48,0.4697,0.82,0.0,25,212,237,Winter,1.170731707317073,0.9394,0.8199999999999998,0.0
7014,2011-10-24,4,0,10,20,0,1,1,Sunny,0.48,0.4697,0.82,0.1045,11,118,129,Winter,1.170731707317073,0.9394,0.8199999999999998,0.15597014925373134
7015,2011-10-24,4,0,10,21,0,1,1,Sunny,0.46,0.4545,0.87,0.1045,12,114,126,Winter,1.1219512195121952,0.909,0.8699999999999999,0.15597014925373134
7016,2011-10-24,4,0,10,22,0,1,1,Sunny,0.48,0.4697,0.75,0.1642,3,76,79,Winter,1.170731707317073,0.9394,0.75,0.24507462686567164
7017,2011-10-24,4,0,10,23,0,1,1,Sunny,0.46,0.4545,0.77,0.0896,9,50,59,Winter,1.1219512195121952,0.909,0.77,0.1337313432835821
7018,2011-10-25,4,0,10,0,0,2,1,Sunny,0.44,0.4394,0.77,0.1343,4,26,30,Winter,1.0731707317073171,0.8788,0.77,0.20044776119402985
7019,2011-10-25,4,0,10,1,0,2,1,Sunny,0.44,0.4394,0.77,0.1343,5,6,11,Winter,1.0731707317073171,0.8788,0.77,0.20044776119402985
7020,2011-10-25,4,0,10,2,0,2,1,Sunny,0.42,0.4242,0.82,0.1343,2,3,5,Winter,1.024390243902439,0.8484,0.8199999999999998,0.20044776119402985
7021,2011-10-25,4,0,10,3,0,2,1,Sunny,0.4,0.4091,0.87,0.0,1,3,4,Winter,0.975609756097561,0.8182,0.8699999999999999,0.0
7022,2011-10-25,4,0,10,4,0,2,1,Sunny,0.38,0.3939,0.87,0.1343,0,5,5,Winter,0.9268292682926829,0.7878,0.8699999999999999,0.20044776119402985
7023,2011-10-25,4,0,10,5,0,2,1,Sunny,0.38,0.3939,0.87,0.1343,0,24,24,Winter,0.9268292682926829,0.7878,0.8699999999999999,0.20044776119402985
7024,2011-10-25,4,0,10,6,0,2,1,Sunny,0.38,0.3939,0.82,0.1045,3,95,98,Winter,0.9268292682926829,0.7878,0.8199999999999998,0.15597014925373134
7025,2011-10-25,4,0,10,7,0,2,1,Sunny,0.4,0.4091,0.76,0.194,15,299,314,Winter,0.975609756097561,0.8182,0.76,0.2895522388059702
7026,2011-10-25,4,0,10,8,0,2,1,Sunny,0.44,0.4394,0.72,0.0,25,383,408,Winter,1.0731707317073171,0.8788,0.72,0.0
7027,2011-10-25,4,0,10,9,0,2,1,Sunny,0.48,0.4697,0.55,0.2239,29,194,223,Winter,1.170731707317073,0.9394,0.55,0.3341791044776119
7028,2011-10-25,4,0,10,10,0,2,1,Sunny,0.5,0.4848,0.51,0.2537,26,102,128,Winter,1.2195121951219512,0.9696,0.51,0.37865671641791043
7029,2011-10-25,4,0,10,11,0,2,1,Sunny,0.52,0.5,0.48,0.2836,46,120,166,Winter,1.2682926829268293,1.0,0.48,0.42328358208955225
7030,2011-10-25,4,0,10,12,0,2,1,Sunny,0.54,0.5152,0.39,0.3582,35,165,200,Winter,1.3170731707317074,1.0304,0.39,0.5346268656716419
7031,2011-10-25,4,0,10,13,0,2,1,Sunny,0.56,0.5303,0.37,0.3881,37,161,198,Winter,1.3658536585365855,1.0606,0.37,0.5792537313432835
7032,2011-10-25,4,0,10,14,0,2,1,Sunny,0.56,0.5303,0.4,0.2537,66,134,200,Winter,1.3658536585365855,1.0606,0.4,0.37865671641791043
7033,2011-10-25,4,0,10,15,0,2,1,Sunny,0.56,0.5303,0.37,0.1045,63,171,234,Winter,1.3658536585365855,1.0606,0.37,0.15597014925373134
7034,2011-10-25,4,0,10,16,0,2,1,Sunny,0.56,0.5303,0.37,0.194,52,233,285,Winter,1.3658536585365855,1.0606,0.37,0.2895522388059702
7035,2011-10-25,4,0,10,17,0,2,1,Sunny,0.56,0.5303,0.37,0.1045,68,517,585,Winter,1.3658536585365855,1.0606,0.37,0.15597014925373134
7036,2011-10-25,4,0,10,18,0,2,1,Sunny,0.52,0.5,0.42,0.1045,65,453,518,Winter,1.2682926829268293,1.0,0.42,0.15597014925373134
7037,2011-10-25,4,0,10,19,0,2,1,Sunny,0.48,0.4697,0.67,0.194,44,294,338,Winter,1.170731707317073,0.9394,0.67,0.2895522388059702
7038,2011-10-25,4,0,10,20,0,2,1,Sunny,0.46,0.4545,0.67,0.1045,40,208,248,Winter,1.1219512195121952,0.909,0.67,0.15597014925373134
7039,2011-10-25,4,0,10,21,0,2,1,Sunny,0.44,0.4394,0.72,0.1343,32,169,201,Winter,1.0731707317073171,0.8788,0.72,0.20044776119402985
7040,2011-10-25,4,0,10,22,0,2,1,Sunny,0.46,0.4545,0.67,0.194,22,148,170,Winter,1.1219512195121952,0.909,0.67,0.2895522388059702
7041,2011-10-25,4,0,10,23,0,2,1,Sunny,0.44,0.4394,0.72,0.1343,15,79,94,Winter,1.0731707317073171,0.8788,0.72,0.20044776119402985
7042,2011-10-26,4,0,10,0,0,3,1,Sunny,0.44,0.4394,0.72,0.194,4,28,32,Winter,1.0731707317073171,0.8788,0.72,0.2895522388059702
7043,2011-10-26,4,0,10,1,0,3,1,Sunny,0.44,0.4394,0.67,0.2537,3,9,12,Winter,1.0731707317073171,0.8788,0.67,0.37865671641791043
7044,2011-10-26,4,0,10,2,0,3,1,Sunny,0.44,0.4394,0.67,0.1642,2,1,3,Winter,1.0731707317073171,0.8788,0.67,0.24507462686567164
7045,2011-10-26,4,0,10,3,0,3,1,Sunny,0.44,0.4394,0.67,0.2239,0,3,3,Winter,1.0731707317073171,0.8788,0.67,0.3341791044776119
7046,2011-10-26,4,0,10,4,0,3,1,Sunny,0.42,0.4242,0.71,0.2537,0,5,5,Winter,1.024390243902439,0.8484,0.71,0.37865671641791043
7047,2011-10-26,4,0,10,5,0,3,1,Sunny,0.42,0.4242,0.71,0.2239,0,21,21,Winter,1.024390243902439,0.8484,0.71,0.3341791044776119
7048,2011-10-26,4,0,10,6,0,3,1,Sunny,0.42,0.4242,0.71,0.2239,0,92,92,Winter,1.024390243902439,0.8484,0.71,0.3341791044776119
7049,2011-10-26,4,0,10,7,0,3,1,Sunny,0.42,0.4242,0.71,0.1642,15,284,299,Winter,1.024390243902439,0.8484,0.71,0.24507462686567164
7050,2011-10-26,4,0,10,8,0,3,1,Cloudy,0.44,0.4394,0.67,0.194,26,438,464,Winter,1.0731707317073171,0.8788,0.67,0.2895522388059702
7051,2011-10-26,4,0,10,9,0,3,1,Cloudy,0.48,0.4697,0.63,0.2239,14,226,240,Winter,1.170731707317073,0.9394,0.63,0.3341791044776119
7052,2011-10-26,4,0,10,10,0,3,1,Cloudy,0.52,0.5,0.62,0.2537,26,105,131,Winter,1.2682926829268293,1.0,0.62,0.37865671641791043
7053,2011-10-26,4,0,10,11,0,3,1,Sunny,0.52,0.5,0.59,0.3284,23,132,155,Winter,1.2682926829268293,1.0,0.59,0.49014925373134327
7054,2011-10-26,4,0,10,12,0,3,1,Rainy,0.58,0.5455,0.53,0.2239,39,155,194,Winter,1.4146341463414633,1.091,0.53,0.3341791044776119
7055,2011-10-26,4,0,10,13,0,3,1,Rainy,0.56,0.5303,0.6,0.1045,20,62,82,Winter,1.3658536585365855,1.0606,0.6,0.15597014925373134
7056,2011-10-26,4,0,10,14,0,3,1,Cloudy,0.52,0.5,0.77,0.0,14,52,66,Winter,1.2682926829268293,1.0,0.77,0.0
7057,2011-10-26,4,0,10,15,0,3,1,Cloudy,0.52,0.5,0.77,0.0,11,59,70,Winter,1.2682926829268293,1.0,0.77,0.0
7058,2011-10-26,4,0,10,16,0,3,1,Cloudy,0.52,0.5,0.77,0.0896,17,196,213,Winter,1.2682926829268293,1.0,0.77,0.1337313432835821
7059,2011-10-26,4,0,10,17,0,3,1,Cloudy,0.52,0.5,0.77,0.1045,40,414,454,Winter,1.2682926829268293,1.0,0.77,0.15597014925373134
7060,2011-10-26,4,0,10,18,0,3,1,Sunny,0.52,0.5,0.77,0.1642,55,398,453,Winter,1.2682926829268293,1.0,0.77,0.24507462686567164
7061,2011-10-26,4,0,10,19,0,3,1,Sunny,0.5,0.4848,0.82,0.0,25,306,331,Winter,1.2195121951219512,0.9696,0.8199999999999998,0.0
7062,2011-10-26,4,0,10,20,0,3,1,Sunny,0.5,0.4848,0.88,0.0,27,180,207,Winter,1.2195121951219512,0.9696,0.88,0.0
7063,2011-10-26,4,0,10,21,0,3,1,Cloudy,0.52,0.5,0.77,0.0,17,140,157,Winter,1.2682926829268293,1.0,0.77,0.0
7064,2011-10-26,4,0,10,22,0,3,1,Cloudy,0.48,0.4697,0.88,0.0896,23,112,135,Winter,1.170731707317073,0.9394,0.88,0.1337313432835821
7065,2011-10-26,4,0,10,23,0,3,1,Cloudy,0.48,0.4697,0.88,0.0896,3,72,75,Winter,1.170731707317073,0.9394,0.88,0.1337313432835821
7066,2011-10-27,4,0,10,0,0,4,1,Sunny,0.46,0.4545,0.94,0.0,3,23,26,Winter,1.1219512195121952,0.909,0.9399999999999998,0.0
7067,2011-10-27,4,0,10,1,0,4,1,Sunny,0.46,0.4545,0.94,0.0,2,9,11,Winter,1.1219512195121952,0.909,0.9399999999999998,0.0
7068,2011-10-27,4,0,10,2,0,4,1,Rainy,0.46,0.4545,0.94,0.0,3,5,8,Winter,1.1219512195121952,0.909,0.9399999999999998,0.0
7069,2011-10-27,4,0,10,3,0,4,1,Rainy,0.46,0.4545,0.94,0.0,1,3,4,Winter,1.1219512195121952,0.909,0.9399999999999998,0.0
7070,2011-10-27,4,0,10,4,0,4,1,Rainy,0.48,0.4697,0.88,0.0,1,3,4,Winter,1.170731707317073,0.9394,0.88,0.0
7071,2011-10-27,4,0,10,5,0,4,1,Rainy,0.48,0.4697,0.88,0.0896,1,14,15,Winter,1.170731707317073,0.9394,0.88,0.1337313432835821
7072,2011-10-27,4,0,10,6,0,4,1,Rainy,0.5,0.4848,0.82,0.0,4,42,46,Winter,1.2195121951219512,0.9696,0.8199999999999998,0.0
7073,2011-10-27,4,0,10,7,0,4,1,Cloudy,0.46,0.4545,0.94,0.0896,9,128,137,Winter,1.1219512195121952,0.909,0.9399999999999998,0.1337313432835821
7074,2011-10-27,4,0,10,8,0,4,1,Rainy,0.48,0.4697,0.88,0.194,12,304,316,Winter,1.170731707317073,0.9394,0.88,0.2895522388059702
7075,2011-10-27,4,0,10,9,0,4,1,Cloudy,0.5,0.4848,0.82,0.1642,16,155,171,Winter,1.2195121951219512,0.9696,0.8199999999999998,0.24507462686567164
7076,2011-10-27,4,0,10,10,0,4,1,Rainy,0.5,0.4848,0.88,0.194,10,52,62,Winter,1.2195121951219512,0.9696,0.88,0.2895522388059702
7077,2011-10-27,4,0,10,11,0,4,1,Rainy,0.5,0.4848,0.88,0.1343,8,44,52,Winter,1.2195121951219512,0.9696,0.88,0.20044776119402985
7078,2011-10-27,4,0,10,12,0,4,1,Rainy,0.5,0.4848,0.88,0.1343,8,45,53,Winter,1.2195121951219512,0.9696,0.88,0.20044776119402985
